treatment,plant,hours,canopy_kpx,rel
MR_plusMicrobe_flight,mr1-1 jpegs,0.0,2.72,1.0
MR_plusMicrobe_flight,mr1-1 jpegs,0.445,2.71,0.9952
MR_plusMicrobe_flight,mr1-1 jpegs,0.89,2.76,1.0121
MR_plusMicrobe_flight,mr1-1 jpegs,1.335,2.97,1.0918
MR_plusMicrobe_flight,mr1-1 jpegs,1.78,2.82,1.0356
MR_plusMicrobe_flight,mr1-1 jpegs,2.225,2.8,1.0275
MR_plusMicrobe_flight,mr1-1 jpegs,2.67,2.98,1.0932
MR_plusMicrobe_flight,mr1-1 jpegs,3.115,2.69,0.9883
MR_plusMicrobe_flight,mr1-1 jpegs,3.56,2.58,0.9486
MR_plusMicrobe_flight,mr1-1 jpegs,4.005,2.36,0.8667
MR_plusMicrobe_flight,mr1-1 jpegs,4.451,2.28,0.8359
MR_plusMicrobe_flight,mr1-1 jpegs,4.896,2.2,0.8091
MR_plusMicrobe_flight,mr1-1 jpegs,5.341,2.13,0.7823
MR_plusMicrobe_flight,mr1-1 jpegs,5.786,2.08,0.7632
MR_plusMicrobe_flight,mr1-1 jpegs,6.231,2.01,0.739
MR_plusMicrobe_flight,mr1-1 jpegs,6.676,1.96,0.7195
MR_plusMicrobe_flight,mr1-1 jpegs,7.121,1.9,0.696
MR_plusMicrobe_flight,mr1-1 jpegs,7.566,1.9,0.6979
MR_plusMicrobe_flight,mr1-1 jpegs,8.011,1.81,0.6634
MR_plusMicrobe_flight,mr1-1 jpegs,8.456,1.86,0.6825
MR_plusMicrobe_flight,mr1-1 jpegs,8.901,1.88,0.6909
MR_plusMicrobe_flight,mr1-1 jpegs,9.346,1.83,0.6718
MR_plusMicrobe_flight,mr1-1 jpegs,9.791,1.81,0.6656
MR_plusMicrobe_flight,mr1-1 jpegs,10.236,1.78,0.6531
MR_plusMicrobe_flight,mr1-1 jpegs,10.681,1.64,0.6021
MR_plusMicrobe_flight,mr1-1 jpegs,11.126,1.65,0.6054
MR_plusMicrobe_flight,mr1-1 jpegs,11.571,1.59,0.5822
MR_plusMicrobe_flight,mr1-1 jpegs,12.016,1.58,0.5786
MR_plusMicrobe_flight,mr1-1 jpegs,12.462,1.55,0.5705
MR_plusMicrobe_flight,mr1-1 jpegs,12.907,1.54,0.5661
MR_plusMicrobe_flight,mr1-1 jpegs,13.352,1.52,0.5569
MR_plusMicrobe_flight,mr1-1 jpegs,13.797,1.53,0.5631
MR_plusMicrobe_flight,mr1-1 jpegs,14.242,1.52,0.5573
MR_plusMicrobe_flight,mr1-1 jpegs,14.687,1.51,0.5551
MR_plusMicrobe_flight,mr1-1 jpegs,15.132,1.49,0.5463
MR_plusMicrobe_flight,mr1-1 jpegs,15.577,1.48,0.5433
MR_plusMicrobe_flight,mr1-1 jpegs,16.022,1.48,0.5437
MR_plusMicrobe_flight,mr1-1 jpegs,16.467,1.49,0.5485
MR_plusMicrobe_flight,mr1-1 jpegs,16.912,1.5,0.5507
MR_plusMicrobe_flight,mr1-1 jpegs,17.357,1.48,0.5422
MR_plusMicrobe_flight,mr1-1 jpegs,17.802,1.49,0.5474
MR_plusMicrobe_flight,mr1-1 jpegs,18.247,1.49,0.5463
MR_plusMicrobe_flight,mr1-1 jpegs,18.692,1.49,0.5485
MR_plusMicrobe_flight,mr1-1 jpegs,19.137,1.49,0.5474
MR_plusMicrobe_flight,mr1-1 jpegs,19.582,1.46,0.5374
MR_plusMicrobe_flight,mr1-1 jpegs,20.027,1.47,0.5378
MR_plusMicrobe_flight,mr1-1 jpegs,20.472,1.46,0.5352
MR_plusMicrobe_flight,mr1-1 jpegs,20.917,1.48,0.5444
MR_plusMicrobe_flight,mr1-1 jpegs,21.362,1.46,0.5345
MR_plusMicrobe_flight,mr1-1 jpegs,21.807,1.45,0.5319
MR_plusMicrobe_flight,mr1-1 jpegs,22.252,1.44,0.5283
MR_plusMicrobe_flight,mr1-1 jpegs,22.697,1.45,0.5319
MR_plusMicrobe_flight,mr1-1 jpegs,23.142,1.45,0.5338
MR_plusMicrobe_flight,mr1-1 jpegs,23.587,1.46,0.5367
MR_plusMicrobe_flight,mr1-1 jpegs,24.032,1.44,0.5294
MR_plusMicrobe_flight,mr1-1 jpegs,24.477,1.45,0.5334
MR_plusMicrobe_flight,mr1-1 jpegs,24.922,1.44,0.5286
MR_plusMicrobe_flight,mr1-1 jpegs,25.367,1.44,0.5301
MR_plusMicrobe_flight,mr1-1 jpegs,25.812,1.42,0.5202
MR_plusMicrobe_flight,mr1-1 jpegs,26.257,1.39,0.5088
MR_plusMicrobe_flight,mr1-1 jpegs,26.702,1.4,0.5151
MR_plusMicrobe_flight,mr1-1 jpegs,27.147,1.37,0.504
MR_plusMicrobe_flight,mr1-1 jpegs,27.592,1.42,0.5206
MR_plusMicrobe_flight,mr1-1 jpegs,28.037,1.31,0.4816
MR_plusMicrobe_flight,mr1-1 jpegs,28.482,1.3,0.4772
MR_plusMicrobe_flight,mr1-1 jpegs,28.927,1.32,0.486
MR_plusMicrobe_flight,mr1-1 jpegs,29.372,1.24,0.4552
MR_plusMicrobe_flight,mr1-1 jpegs,29.817,1.19,0.438
MR_plusMicrobe_flight,mr1-1 jpegs,30.262,1.15,0.4236
MR_plusMicrobe_flight,mr1-1 jpegs,30.707,1.1,0.4023
MR_plusMicrobe_flight,mr1-1 jpegs,31.152,1.15,0.4211
MR_plusMicrobe_flight,mr1-1 jpegs,31.597,1.06,0.3884
MR_plusMicrobe_flight,mr1-1 jpegs,32.042,1.12,0.4097
MR_plusMicrobe_flight,mr1-1 jpegs,32.487,1.07,0.3913
MR_plusMicrobe_flight,mr1-1 jpegs,32.932,0.96,0.3539
MR_plusMicrobe_flight,mr1-1 jpegs,33.377,0.99,0.3642
MR_plusMicrobe_flight,mr1-1 jpegs,33.822,0.99,0.3649
MR_plusMicrobe_flight,mr1-1 jpegs,34.267,0.96,0.3528
MR_plusMicrobe_flight,mr1-1 jpegs,34.712,0.99,0.362
MR_plusMicrobe_flight,mr1-1 jpegs,35.157,1.01,0.3715
MR_plusMicrobe_flight,mr1-1 jpegs,35.602,0.97,0.3579
MR_plusMicrobe_flight,mr1-1 jpegs,36.047,0.96,0.3521
MR_plusMicrobe_flight,mr1-1 jpegs,36.492,0.95,0.3484
MR_plusMicrobe_flight,mr1-1 jpegs,36.937,0.91,0.3355
MR_plusMicrobe_flight,mr1-1 jpegs,37.382,0.9,0.33
MR_plusMicrobe_flight,mr1-1 jpegs,37.827,0.89,0.3271
MR_plusMicrobe_flight,mr1-1 jpegs,38.272,0.86,0.3168
MR_plusMicrobe_flight,mr1-1 jpegs,38.717,0.86,0.3153
MR_plusMicrobe_flight,mr1-1 jpegs,39.162,0.85,0.3128
MR_plusMicrobe_flight,mr1-1 jpegs,39.608,0.82,0.3007
MR_plusMicrobe_flight,mr1-1 jpegs,40.053,0.87,0.3194
MR_plusMicrobe_flight,mr1-1 jpegs,40.497,0.86,0.3153
MR_plusMicrobe_flight,mr1-1 jpegs,40.943,0.86,0.3153
MR_plusMicrobe_flight,mr1-1 jpegs,41.388,0.88,0.3212
MR_plusMicrobe_flight,mr1-1 jpegs,41.832,0.88,0.3234
MR_plusMicrobe_flight,mr1-1 jpegs,42.278,0.9,0.3293
MR_plusMicrobe_flight,mr1-1 jpegs,42.723,0.92,0.3377
MR_plusMicrobe_flight,mr1-1 jpegs,43.168,0.92,0.3392
MR_plusMicrobe_flight,mr1-1 jpegs,43.613,0.95,0.3495
MR_plusMicrobe_flight,mr1-1 jpegs,44.058,0.96,0.3535
MR_plusMicrobe_flight,mr1-1 jpegs,44.503,0.98,0.3583
MR_plusMicrobe_flight,mr1-1 jpegs,44.948,1.02,0.3763
MR_plusMicrobe_flight,mr1-1 jpegs,45.393,1.02,0.3741
MR_plusMicrobe_flight,mr1-1 jpegs,45.838,1.05,0.384
MR_plusMicrobe_flight,mr1-1 jpegs,46.283,1.04,0.3825
MR_plusMicrobe_flight,mr1-1 jpegs,46.727,1.05,0.3851
MR_plusMicrobe_flight,mr1-1 jpegs,47.173,1.08,0.3954
MR_plusMicrobe_flight,mr1-1 jpegs,47.618,1.07,0.3932
MR_plusMicrobe_flight,mr1-1 jpegs,48.062,1.1,0.4053
MR_plusMicrobe_flight,mr1-1 jpegs,48.508,1.14,0.4196
MR_plusMicrobe_flight,mr1-1 jpegs,48.953,1.13,0.4159
MR_plusMicrobe_flight,mr1-1 jpegs,49.398,1.17,0.428
MR_plusMicrobe_flight,mr1-1 jpegs,49.843,1.15,0.4218
MR_plusMicrobe_flight,mr1-1 jpegs,50.288,1.12,0.4126
MR_plusMicrobe_flight,mr1-1 jpegs,50.733,1.08,0.395
MR_plusMicrobe_flight,mr1-1 jpegs,51.178,1.11,0.4079
MR_plusMicrobe_flight,mr1-1 jpegs,51.623,1.07,0.3946
MR_plusMicrobe_flight,mr1-1 jpegs,52.068,1.06,0.3891
MR_plusMicrobe_flight,mr1-1 jpegs,52.513,1.05,0.3851
MR_plusMicrobe_flight,mr1-1 jpegs,52.958,1.08,0.3979
MR_plusMicrobe_flight,mr1-1 jpegs,53.403,1.05,0.3873
MR_plusMicrobe_flight,mr1-1 jpegs,53.848,1.06,0.3906
MR_plusMicrobe_flight,mr1-1 jpegs,54.293,1.08,0.3954
MR_plusMicrobe_flight,mr1-1 jpegs,54.738,1.03,0.3767
MR_plusMicrobe_flight,mr1-1 jpegs,55.183,1.05,0.3866
MR_plusMicrobe_flight,mr1-1 jpegs,55.628,1.01,0.3726
MR_plusMicrobe_flight,mr1-1 jpegs,56.073,1.05,0.3855
MR_plusMicrobe_flight,mr1-1 jpegs,56.518,1.02,0.3763
MR_plusMicrobe_flight,mr1-1 jpegs,56.963,1.02,0.3756
MR_plusMicrobe_flight,mr1-1 jpegs,57.408,1.02,0.3733
MR_plusMicrobe_flight,mr1-1 jpegs,57.853,1.0,0.3675
MR_plusMicrobe_flight,mr1-1 jpegs,58.298,0.96,0.3517
MR_plusMicrobe_flight,mr1-1 jpegs,58.743,1.0,0.366
MR_plusMicrobe_flight,mr1-1 jpegs,59.188,0.99,0.3634
MR_plusMicrobe_flight,mr1-1 jpegs,59.633,0.99,0.3649
MR_plusMicrobe_flight,mr1-1 jpegs,60.078,1.02,0.3759
MR_plusMicrobe_flight,mr1-1 jpegs,60.523,1.0,0.3675
MR_plusMicrobe_flight,mr1-1 jpegs,60.968,1.01,0.3693
MR_plusMicrobe_flight,mr1-1 jpegs,61.413,1.01,0.3708
MR_plusMicrobe_flight,mr1-1 jpegs,61.858,0.97,0.3579
MR_plusMicrobe_flight,mr1-1 jpegs,62.303,0.97,0.3546
MR_plusMicrobe_flight,mr1-1 jpegs,62.748,0.96,0.3521
MR_plusMicrobe_flight,mr1-1 jpegs,63.193,1.01,0.3726
MR_plusMicrobe_flight,mr1-1 jpegs,63.638,1.04,0.3807
MR_plusMicrobe_flight,mr1-1 jpegs,64.083,0.98,0.3605
MR_plusMicrobe_flight,mr1-1 jpegs,64.528,1.04,0.3833
MR_plusMicrobe_flight,mr1-1 jpegs,64.973,1.03,0.3781
MR_plusMicrobe_flight,mr1-1 jpegs,65.418,1.04,0.3829
MR_plusMicrobe_flight,mr1-1 jpegs,65.863,1.01,0.3715
MR_plusMicrobe_flight,mr1-1 jpegs,66.308,0.99,0.3623
MR_plusMicrobe_flight,mr1-1 jpegs,66.753,1.01,0.3719
MR_plusMicrobe_flight,mr1-1 jpegs,67.198,1.04,0.3829
MR_plusMicrobe_flight,mr1-1 jpegs,67.643,1.02,0.373
MR_plusMicrobe_flight,mr1-1 jpegs,68.088,0.94,0.3454
MR_plusMicrobe_flight,mr1-1 jpegs,68.533,1.01,0.3719
MR_plusMicrobe_flight,mr1-1 jpegs,68.978,1.01,0.3726
MR_plusMicrobe_flight,mr1-1 jpegs,69.423,0.96,0.3539
MR_plusMicrobe_flight,mr1-1 jpegs,69.868,0.98,0.3587
MR_plusMicrobe_flight,mr1-1 jpegs,70.313,0.99,0.3623
MR_plusMicrobe_flight,mr1-1 jpegs,70.758,0.98,0.3601
MR_plusMicrobe_flight,mr1-1 jpegs,71.203,0.97,0.3572
MR_plusMicrobe_flight,mr1-1 jpegs,71.648,0.96,0.3517
MR_plusMicrobe_flight,mr1-1 jpegs,72.093,0.97,0.3565
MR_plusMicrobe_flight,mr1-1 jpegs,72.538,0.97,0.3572
MR_plusMicrobe_flight,mr1-1 jpegs,72.983,0.98,0.3616
MR_plusMicrobe_flight,mr1-1 jpegs,73.428,0.98,0.3583
MR_plusMicrobe_flight,mr1-1 jpegs,73.873,0.99,0.3638
MR_plusMicrobe_flight,mr1-1 jpegs,74.318,0.97,0.3546
MR_plusMicrobe_flight,mr1-1 jpegs,74.763,0.97,0.3554
MR_plusMicrobe_flight,mr1-1 jpegs,75.208,0.94,0.3436
MR_plusMicrobe_flight,mr1-1 jpegs,75.653,0.94,0.344
MR_plusMicrobe_flight,mr1-1 jpegs,76.099,0.94,0.3432
MR_plusMicrobe_flight,mr1-1 jpegs,76.544,0.94,0.3436
MR_plusMicrobe_flight,mr1-1 jpegs,76.989,0.92,0.3388
MR_plusMicrobe_flight,mr1-1 jpegs,77.434,0.96,0.3528
MR_plusMicrobe_flight,mr1-1 jpegs,77.879,0.96,0.3543
MR_plusMicrobe_flight,mr1-1 jpegs,78.324,0.95,0.3488
MR_plusMicrobe_flight,mr1-1 jpegs,78.769,0.95,0.3491
MR_plusMicrobe_flight,mr1-1 jpegs,79.214,0.9,0.3297
MR_plusMicrobe_flight,mr1-1 jpegs,79.659,0.93,0.3414
MR_plusMicrobe_flight,mr1-1 jpegs,80.104,0.95,0.3506
MR_plusMicrobe_flight,mr1-1 jpegs,80.54,0.93,0.3421
MR_plusMicrobe_flight,mr1-1 jpegs,80.985,0.96,0.3528
MR_plusMicrobe_flight,mr1-1 jpegs,81.43,0.92,0.3363
MR_plusMicrobe_flight,mr1-1 jpegs,81.875,0.94,0.3451
MR_plusMicrobe_flight,mr1-1 jpegs,82.32,0.96,0.3521
MR_plusMicrobe_flight,mr1-1 jpegs,82.765,0.93,0.3407
MR_plusMicrobe_flight,mr1-1 jpegs,83.21,0.93,0.3421
MR_plusMicrobe_flight,mr1-1 jpegs,83.655,0.92,0.3374
MR_plusMicrobe_flight,mr1-1 jpegs,84.1,0.95,0.3484
MR_plusMicrobe_flight,mr1-1 jpegs,84.545,0.94,0.3443
MR_plusMicrobe_flight,mr1-1 jpegs,84.99,0.93,0.3399
MR_plusMicrobe_flight,mr1-1 jpegs,85.435,0.96,0.3521
MR_plusMicrobe_flight,mr1-1 jpegs,85.88,0.96,0.3524
MR_plusMicrobe_flight,mr1-1 jpegs,86.325,0.95,0.3499
MR_plusMicrobe_flight,mr1-1 jpegs,86.77,0.97,0.355
MR_plusMicrobe_flight,mr1-1 jpegs,87.216,0.94,0.3462
MR_plusMicrobe_flight,mr1-1 jpegs,87.661,0.96,0.3517
MR_plusMicrobe_flight,mr1-1 jpegs,88.106,0.96,0.3539
MR_plusMicrobe_flight,mr1-1 jpegs,88.551,0.95,0.3499
MR_plusMicrobe_flight,mr1-1 jpegs,88.996,1.0,0.3682
MR_plusMicrobe_flight,mr1-1 jpegs,89.441,0.99,0.3645
MR_plusMicrobe_flight,mr1-1 jpegs,89.886,0.99,0.3645
MR_plusMicrobe_flight,mr1-1 jpegs,90.331,1.01,0.3715
MR_plusMicrobe_flight,mr1-1 jpegs,90.776,0.97,0.3561
MR_plusMicrobe_flight,mr1-1 jpegs,91.221,1.02,0.3752
MR_plusMicrobe_flight,mr1-1 jpegs,91.666,0.98,0.3601
MR_plusMicrobe_flight,mr1-1 jpegs,92.111,1.01,0.3726
MR_plusMicrobe_flight,mr1-1 jpegs,92.556,1.03,0.3789
MR_plusMicrobe_flight,mr1-1 jpegs,93.001,1.02,0.3756
MR_plusMicrobe_flight,mr1-1 jpegs,93.446,0.97,0.3554
MR_plusMicrobe_flight,mr1-1 jpegs,93.891,1.01,0.3722
MR_plusMicrobe_flight,mr1-1 jpegs,94.336,1.0,0.366
MR_plusMicrobe_flight,mr1-1 jpegs,94.781,1.01,0.3693
MR_plusMicrobe_flight,mr1-1 jpegs,121.703,19.24,7.0624
MR_plusMicrobe_flight,mr1-1 jpegs,122.729,19.35,7.1046
MR_plusMicrobe_flight,mr1-1 jpegs,123.754,19.43,7.1318
MR_plusMicrobe_flight,mr1-1 jpegs,124.78,19.5,7.1582
MR_plusMicrobe_flight,mr1-1 jpegs,125.806,19.46,7.1428
MR_plusMicrobe_flight,mr1-1 jpegs,126.831,19.53,7.1692
MR_plusMicrobe_flight,mr1-1 jpegs,127.857,19.5,7.1579
MR_plusMicrobe_flight,mr1-1 jpegs,128.883,19.5,7.1601
MR_plusMicrobe_flight,mr1-1 jpegs,130.934,19.24,7.0635
MR_plusMicrobe_flight,mr1-1 jpegs,131.96,18.91,6.9416
MR_plusMicrobe_flight,mr1-1 jpegs,132.986,19.19,7.0452
MR_plusMicrobe_flight,mr1-1 jpegs,134.011,19.12,7.0202
MR_plusMicrobe_flight,mr1-1 jpegs,136.063,19.8,7.2687
MR_plusMicrobe_flight,mr1-1 jpegs,142.217,19.11,7.0162
MR_plusMicrobe_flight,mr1-1 jpegs,170.936,20.86,7.6582
MR_plusMicrobe_flight,mr1-1 jpegs,195.552,20.23,7.428
MR_plusMicrobe_flight,mr1-1 jpegs,196.578,20.81,7.6402
MR_plusMicrobe_flight,mr1-1 jpegs,197.603,20.71,7.6021
MR_plusMicrobe_flight,mr1-1 jpegs,198.629,20.61,7.5657
MR_plusMicrobe_flight,mr1-1 jpegs,199.655,20.58,7.554
MR_plusMicrobe_flight,mr1-1 jpegs,200.68,20.36,7.4758
MR_plusMicrobe_flight,mr1-1 jpegs,201.706,20.28,7.4442
MR_plusMicrobe_flight,mr1-1 jpegs,202.732,20.34,7.4681
MR_plusMicrobe_flight,mr1-1 jpegs,203.757,20.41,7.493
MR_plusMicrobe_flight,mr1-1 jpegs,205.809,20.47,7.5158
MR_plusMicrobe_flight,mr1-1 jpegs,206.834,20.4,7.4897
MR_plusMicrobe_flight,mr1-1 jpegs,265.291,21.22,7.7893
MR_plusMicrobe_flight,mr1-1 jpegs,266.316,21.37,7.8458
MR_plusMicrobe_flight,mr1-1 jpegs,267.342,21.65,7.9482
MR_plusMicrobe_flight,mr1-1 jpegs,270.419,21.28,7.8113
MR_plusMicrobe_flight,mr1-1 jpegs,271.445,21.22,7.7904
MR_plusMicrobe_flight,mr1-1 jpegs,272.471,21.43,7.8686
MR_plusMicrobe_flight,mr1-1 jpegs,273.496,21.7,7.9673
MR_plusMicrobe_flight,mr1-1 jpegs,274.522,21.8,8.0029
MR_plusMicrobe_flight,mr1-1 jpegs,275.548,21.7,7.9644
MR_plusMicrobe_flight,mr1-1 jpegs,276.573,21.56,7.9137
MR_plusMicrobe_flight,mr1-1 jpegs,280.676,21.47,7.8829
MR_plusMicrobe_flight,mr1-2 jpegs,0.0,4.66,1.0
MR_plusMicrobe_flight,mr1-2 jpegs,0.445,4.79,1.0279
MR_plusMicrobe_flight,mr1-2 jpegs,0.89,4.85,1.0416
MR_plusMicrobe_flight,mr1-2 jpegs,1.335,4.81,1.0322
MR_plusMicrobe_flight,mr1-2 jpegs,1.78,4.75,1.0206
MR_plusMicrobe_flight,mr1-2 jpegs,2.225,4.78,1.0264
MR_plusMicrobe_flight,mr1-2 jpegs,2.67,4.76,1.0225
MR_plusMicrobe_flight,mr1-2 jpegs,3.115,4.75,1.0204
MR_plusMicrobe_flight,mr1-2 jpegs,3.56,4.76,1.0223
MR_plusMicrobe_flight,mr1-2 jpegs,4.005,4.72,1.014
MR_plusMicrobe_flight,mr1-2 jpegs,4.45,4.74,1.0172
MR_plusMicrobe_flight,mr1-2 jpegs,4.895,4.71,1.0107
MR_plusMicrobe_flight,mr1-2 jpegs,5.34,4.69,1.0069
MR_plusMicrobe_flight,mr1-2 jpegs,5.786,4.66,1.0002
MR_plusMicrobe_flight,mr1-2 jpegs,6.231,4.71,1.0112
MR_plusMicrobe_flight,mr1-2 jpegs,6.676,4.61,0.9901
MR_plusMicrobe_flight,mr1-2 jpegs,7.121,4.63,0.9946
MR_plusMicrobe_flight,mr1-2 jpegs,7.566,4.61,0.9893
MR_plusMicrobe_flight,mr1-2 jpegs,8.011,4.59,0.9856
MR_plusMicrobe_flight,mr1-2 jpegs,8.456,4.55,0.9775
MR_plusMicrobe_flight,mr1-2 jpegs,8.901,4.53,0.9721
MR_plusMicrobe_flight,mr1-2 jpegs,9.346,4.62,0.9912
MR_plusMicrobe_flight,mr1-2 jpegs,9.791,4.5,0.9661
MR_plusMicrobe_flight,mr1-2 jpegs,10.236,4.59,0.9863
MR_plusMicrobe_flight,mr1-2 jpegs,10.681,4.62,0.9908
MR_plusMicrobe_flight,mr1-2 jpegs,11.126,4.59,0.9848
MR_plusMicrobe_flight,mr1-2 jpegs,11.571,4.54,0.9755
MR_plusMicrobe_flight,mr1-2 jpegs,12.016,4.59,0.985
MR_plusMicrobe_flight,mr1-2 jpegs,12.461,4.45,0.9558
MR_plusMicrobe_flight,mr1-2 jpegs,12.906,4.41,0.9461
MR_plusMicrobe_flight,mr1-2 jpegs,13.351,4.36,0.9358
MR_plusMicrobe_flight,mr1-2 jpegs,13.796,4.34,0.9324
MR_plusMicrobe_flight,mr1-2 jpegs,14.241,4.27,0.9165
MR_plusMicrobe_flight,mr1-2 jpegs,14.686,4.29,0.9217
MR_plusMicrobe_flight,mr1-2 jpegs,15.131,4.27,0.9169
MR_plusMicrobe_flight,mr1-2 jpegs,15.576,4.16,0.8918
MR_plusMicrobe_flight,mr1-2 jpegs,16.021,4.19,0.9002
MR_plusMicrobe_flight,mr1-2 jpegs,16.466,4.29,0.9212
MR_plusMicrobe_flight,mr1-2 jpegs,16.911,4.29,0.9204
MR_plusMicrobe_flight,mr1-2 jpegs,17.357,4.29,0.9212
MR_plusMicrobe_flight,mr1-2 jpegs,17.802,4.23,0.9079
MR_plusMicrobe_flight,mr1-2 jpegs,18.247,4.19,0.9002
MR_plusMicrobe_flight,mr1-2 jpegs,18.692,4.17,0.8959
MR_plusMicrobe_flight,mr1-2 jpegs,19.137,4.21,0.9026
MR_plusMicrobe_flight,mr1-2 jpegs,19.582,4.17,0.8959
MR_plusMicrobe_flight,mr1-2 jpegs,20.027,4.05,0.8693
MR_plusMicrobe_flight,mr1-2 jpegs,20.472,4.12,0.8852
MR_plusMicrobe_flight,mr1-2 jpegs,20.917,4.04,0.8682
MR_plusMicrobe_flight,mr1-2 jpegs,21.362,4.08,0.8766
MR_plusMicrobe_flight,mr1-2 jpegs,21.807,4.09,0.8774
MR_plusMicrobe_flight,mr1-2 jpegs,22.252,4.09,0.8781
MR_plusMicrobe_flight,mr1-2 jpegs,22.697,4.07,0.8725
MR_plusMicrobe_flight,mr1-2 jpegs,23.142,4.09,0.8774
MR_plusMicrobe_flight,mr1-2 jpegs,23.587,4.06,0.8706
MR_plusMicrobe_flight,mr1-2 jpegs,24.032,4.13,0.886
MR_plusMicrobe_flight,mr1-2 jpegs,24.477,4.07,0.874
MR_plusMicrobe_flight,mr1-2 jpegs,24.922,4.02,0.8635
MR_plusMicrobe_flight,mr1-2 jpegs,25.367,3.94,0.8463
MR_plusMicrobe_flight,mr1-2 jpegs,25.812,4.0,0.859
MR_plusMicrobe_flight,mr1-2 jpegs,26.257,4.05,0.8695
MR_plusMicrobe_flight,mr1-2 jpegs,26.702,4.14,0.8886
MR_plusMicrobe_flight,mr1-2 jpegs,27.147,4.08,0.8749
MR_plusMicrobe_flight,mr1-2 jpegs,27.592,4.13,0.8862
MR_plusMicrobe_flight,mr1-2 jpegs,28.037,4.12,0.8843
MR_plusMicrobe_flight,mr1-2 jpegs,28.482,4.1,0.8809
MR_plusMicrobe_flight,mr1-2 jpegs,28.927,4.25,0.9126
MR_plusMicrobe_flight,mr1-2 jpegs,29.372,4.21,0.9036
MR_plusMicrobe_flight,mr1-2 jpegs,29.817,4.3,0.9223
MR_plusMicrobe_flight,mr1-2 jpegs,30.262,4.37,0.9382
MR_plusMicrobe_flight,mr1-2 jpegs,30.707,4.39,0.9429
MR_plusMicrobe_flight,mr1-2 jpegs,31.152,4.42,0.9487
MR_plusMicrobe_flight,mr1-2 jpegs,31.597,4.34,0.9315
MR_plusMicrobe_flight,mr1-2 jpegs,32.042,4.33,0.9292
MR_plusMicrobe_flight,mr1-2 jpegs,32.487,4.18,0.8978
MR_plusMicrobe_flight,mr1-2 jpegs,32.932,4.33,0.9283
MR_plusMicrobe_flight,mr1-2 jpegs,33.377,4.3,0.9238
MR_plusMicrobe_flight,mr1-2 jpegs,33.822,4.25,0.9129
MR_plusMicrobe_flight,mr1-2 jpegs,34.267,4.31,0.9249
MR_plusMicrobe_flight,mr1-2 jpegs,34.712,4.35,0.9341
MR_plusMicrobe_flight,mr1-2 jpegs,35.157,4.38,0.9405
MR_plusMicrobe_flight,mr1-2 jpegs,35.602,4.42,0.9487
MR_plusMicrobe_flight,mr1-2 jpegs,36.047,4.31,0.9259
MR_plusMicrobe_flight,mr1-2 jpegs,36.492,4.43,0.9515
MR_plusMicrobe_flight,mr1-2 jpegs,36.937,4.44,0.9539
MR_plusMicrobe_flight,mr1-2 jpegs,37.382,4.44,0.9521
MR_plusMicrobe_flight,mr1-2 jpegs,37.827,4.52,0.9704
MR_plusMicrobe_flight,mr1-2 jpegs,38.272,4.53,0.9719
MR_plusMicrobe_flight,mr1-2 jpegs,38.717,4.54,0.9751
MR_plusMicrobe_flight,mr1-2 jpegs,39.162,4.47,0.9592
MR_plusMicrobe_flight,mr1-2 jpegs,39.607,4.43,0.9506
MR_plusMicrobe_flight,mr1-2 jpegs,40.052,4.56,0.9783
MR_plusMicrobe_flight,mr1-2 jpegs,40.497,4.63,0.9948
MR_plusMicrobe_flight,mr1-2 jpegs,40.942,4.57,0.9815
MR_plusMicrobe_flight,mr1-2 jpegs,41.387,4.64,0.9951
MR_plusMicrobe_flight,mr1-2 jpegs,41.832,4.62,0.9927
MR_plusMicrobe_flight,mr1-2 jpegs,42.277,4.58,0.9835
MR_plusMicrobe_flight,mr1-2 jpegs,42.722,4.57,0.9811
MR_plusMicrobe_flight,mr1-2 jpegs,43.167,4.45,0.9556
MR_plusMicrobe_flight,mr1-2 jpegs,43.612,4.47,0.9599
MR_plusMicrobe_flight,mr1-2 jpegs,44.057,4.44,0.953
MR_plusMicrobe_flight,mr1-2 jpegs,44.502,4.55,0.976
MR_plusMicrobe_flight,mr1-2 jpegs,44.947,4.37,0.9386
MR_plusMicrobe_flight,mr1-2 jpegs,45.392,4.36,0.9352
MR_plusMicrobe_flight,mr1-2 jpegs,45.838,4.37,0.9388
MR_plusMicrobe_flight,mr1-2 jpegs,46.283,4.46,0.9571
MR_plusMicrobe_flight,mr1-2 jpegs,46.727,4.3,0.9234
MR_plusMicrobe_flight,mr1-2 jpegs,47.173,4.36,0.9352
MR_plusMicrobe_flight,mr1-2 jpegs,47.617,4.45,0.9554
MR_plusMicrobe_flight,mr1-2 jpegs,48.062,4.49,0.9642
MR_plusMicrobe_flight,mr1-2 jpegs,48.508,4.43,0.9517
MR_plusMicrobe_flight,mr1-2 jpegs,48.952,4.54,0.9736
MR_plusMicrobe_flight,mr1-2 jpegs,49.398,4.45,0.9556
MR_plusMicrobe_flight,mr1-2 jpegs,49.843,4.6,0.9871
MR_plusMicrobe_flight,mr1-2 jpegs,50.287,4.34,0.9317
MR_plusMicrobe_flight,mr1-2 jpegs,50.733,4.28,0.9184
MR_plusMicrobe_flight,mr1-2 jpegs,51.178,4.32,0.9281
MR_plusMicrobe_flight,mr1-2 jpegs,51.622,4.44,0.9532
